subject,item,condition,group,frequency_z,length,trial,RT,accuracy,neighbourhood,neighbourhood_z
S56,W042,unrelated,training,-2.051321246725728,8,74,992,0,7,-1.6591319671325866
S56,W043,related,training,-0.4642735130186097,7,80,612,1,12,-0.005512066335988933
S56,W044,unrelated,training,-0.074692481078299,5,25,680,0,11,-0.33623604649530847
S56,W045,related,training,-2.8603180515178988,8,62,716,1,2,-3.312751867929184
S56,W046,unrelated,training,0.2765126725847232,6,35,647,1,13,0.3252119138233306
S56,W047,related,training,0.0194756794538221,6,47,734,1,11,-0.33623604649530847
S56,W048,unrelated,training,0.9901168140194688,6,11,524,1,13,0.3252119138233306
S56,W049,related,training,1.4263582067643383,5,66,588,1,18,1.9788318146199282
S56,W050,unrelated,training,0.2830487228263371,5,67,538,1,16,1.3173838543012892
S56,W051,related,training,0.2912642538060146,5,82,577,1,11,-0.33623604649530847
S56,W052,unrelated,training,0.2221144455622858,6,112,750,1,14,0.6559358939826502
S56,W053,related,training,1.5099166560295276,5,52,501,1,13,0.3252119138233306
S56,W054,unrelated,training,-0.4557117009268119,7,91,938,1,10,-0.666960026654628
S56,W055,related,training,-0.8565905568902926,6,114,1020,1,11,-0.33623604649530847
S56,W056,unrelated,training,-1.5572563778362285,6,32,923,1,8,-1.328407986973267
S56,W057,related,training,-0.9059093384605884,8,90,606,0,9,-0.9976840068139475
S56,W058,unrelated,training,-1.6486942190789142,6,83,496,1,9,-0.9976840068139475
S56,W059,related,training,-0.3001634484294758,6,57,519,1,12,-0.005512066335988933
S56,W060,unrelated,training,-0.4724816193194414,5,48,539,1,12,-0.005512066335988933
S56,W061,related,training,1.7395844656453046,5,17,708,1,19,2.3095557947792478
S56,W062,unrelated,training,1.148113333746188,7,39,587,1,15,0.9866598741419697
S56,W063,related,training,0.0350906934612753,6,33,535,1,15,0.9866598741419697
S56,W064,unrelated,training,1.1068512013196057,4,23,575,1,14,0.6559358939826502
S56,W065,related,training,-0.29377833954959,5,4,468,1,11,-0.33623604649530847
S56,W066,unrelated,training,-0.8621267483079921,6,79,689,1,11,-0.33623604649530847
S56,W067,related,training,-0.8004905870752745,5,72,722,1,9,-0.9976840068139475
S56,W068,unrelated,training,-0.6822716459168946,6,30,733,1,11,-0.33623604649530847
S56,W069,related,training,-2.306145484861042,8,99,955,0,6,-1.9898559472919062
S56,W070,unrelated,training,-0.4692453518743268,6,94,619,1,10,-0.666960026654628
S56,W071,related,training,-0.7186668647491127,7,61,551,1,13,0.3252119138233306
S56,W072,unrelated,training,-1.8666945779672184,6,54,899,1,8,-1.328407986973267
S56,W073,related,training,0.891632901440497,6,85,683,1,15,0.9866598741419697
S56,W074,unrelated,training,0.0035851005184451,7,43,649,0,13,0.3252119138233306
S56,W075,related,training,-0.8296935917886239,8,3,668,1,11,-0.33623604649530847
S56,W076,unrelated,training,0.0063453267125901,6,44,782,1,11,-0.33623604649530847
S56,W077,related,training,-1.3756874142011304,6,5,544,1,7,-1.6591319671325866
S56,W078,unrelated,training,-1.493333612226836,10,2,928,1,8,-1.328407986973267
S56,W079,related,training,0.1139469950564595,6,105,631,1,10,-0.666960026654628
S56,W080,unrelated,training,0.4102184004835469,4,9,349,1,14,0.6559358939826502
S56,W081,related,training,1.1191925348290213,6,59,514,1,17,1.6481078344606088
S56,W082,unrelated,training,-0.0322703529262462,6,104,676,1,11,-0.33623604649530847
S56,W083,related,training,0.1654914468887871,7,119,860,1,14,0.6559358939826502
S56,W084,unrelated,training,0.8719147743400757,7,63,704,1,12,-0.005512066335988933
S56,W085,related,training,-0.8790583874314196,7,89,478,1,13,0.3252119138233306
S56,W086,unrelated,training,-0.7905740078936522,7,46,623,1,8,-1.328407986973267
S56,W087,related,training,0.5846936512450975,6,71,409,1,12,-0.005512066335988933
S56,W088,unrelated,training,-0.8247875085796271,5,101,746,1,9,-0.9976840068139475
S56,W089,related,training,-1.4798537261722209,8,108,727,1,10,-0.666960026654628
S56,W090,unrelated,training,-0.5298687768050517,7,42,647,1,10,-0.666960026654628
S56,W091,related,training,0.0199958773569514,6,40,575,1,13,0.3252119138233306
S56,W092,unrelated,training,0.8827875457824161,5,88,664,1,16,1.3173838543012892
S56,W093,related,training,-0.3951162220036792,6,1,523,1,11,-0.33623604649530847
S56,W094,unrelated,training,-0.2729766410664055,6,120,574,1,14,0.6559358939826502
S56,W095,related,training,-0.8951685051880719,8,26,740,1,9,-0.9976840068139475
S56,W096,unrelated,training,-0.4092407736087192,8,14,802,1,11,-0.33623604649530847
S56,W097,related,training,-0.0617302306989816,5,51,673,1,13,0.3252119138233306
S56,W098,unrelated,training,-0.148276360874164,7,115,692,1,12,-0.005512066335988933
S56,W099,related,training,-0.5593352549066585,6,28,777,1,11,-0.33623604649530847
S56,W100,unrelated,training,0.942231995983134,6,20,623,1,14,0.6559358939826502
S56,W101,related,training,-0.4764940879555429,6,75,843,1,11,-0.33623604649530847
S56,W102,unrelated,training,0.2909020541309749,6,64,562,1,12,-0.005512066335988933
S56,W103,related,training,-0.5886379098238127,8,113,810,1,9,-0.9976840068139475
S56,W104,unrelated,training,-0.1214698405936154,5,96,614,1,11,-0.33623604649530847
S56,W105,related,training,0.9039757269248688,7,107,738,1,16,1.3173838543012892
S56,W106,unrelated,training,0.9500663306709668,5,103,707,1,14,0.6559358939826502
S56,W107,related,training,-0.1048038833831658,7,41,577,1,14,0.6559358939826502
S56,W108,unrelated,training,1.0859079831560388,6,31,399,1,17,1.6481078344606088
S56,W109,related,training,1.4716210444039308,4,97,575,1,16,1.3173838543012892
S56,W110,unrelated,training,-0.6985479929330615,5,109,914,1,12,-0.005512066335988933
S56,W111,related,training,0.0810520811925241,6,78,884,1,12,-0.005512066335988933
S56,W112,unrelated,training,-0.9707136954003068,6,49,791,1,12,-0.005512066335988933
S56,W113,related,training,0.3016402314525866,7,8,528,0,12,-0.005512066335988933
S56,W114,unrelated,training,0.2964810364202688,6,50,685,0,13,0.3252119138233306
S56,W115,related,training,0.9454197977241208,5,110,443,1,14,0.6559358939826502
S56,W116,unrelated,training,0.5722667365127202,5,86,556,1,13,0.3252119138233306
S56,W117,related,training,-0.3562583501967622,6,16,847,1,12,-0.005512066335988933
S56,W118,unrelated,training,0.9249426975480984,4,98,499,1,14,0.6559358939826502
S56,W119,related,training,-0.2589413440745218,7,60,750,1,12,-0.005512066335988933
S56,W120,unrelated,training,-1.6613676983867645,7,93,608,1,7,-1.6591319671325866
S57,W001,unrelated,training,-0.9139392237197596,6,3,660,1,8,-1.328407986973267
S57,W002,related,training,0.1358238092024783,6,31,732,1,15,0.9866598741419697
S57,W003,unrelated,training,0.0968317689390009,5,97,697,1,13,0.3252119138233306
S57,W004,related,training,-1.3047661789528002,8,109,723,1,8,-1.328407986973267
S57,W005,unrelated,training,0.4824205120703297,7,78,770,1,15,0.9866598741419697
S57,W006,related,training,1.5453446713553585,5,13,1034,0,18,1.9788318146199282
S57,W007,unrelated,training,-0.6150774716989514,7,11,943,1,8,-1.328407986973267
S57,W008,related,training,0.7371741115453434,5,61,881,1,14,0.6559358939826502
S57,W009,unrelated,training,0.4367971257492582,5,116,544,1,16,1.3173838543012892
S57,W010,related,training,0.5628372917200654,4,46,586,1,15,0.9866598741419697
S57,W011,unrelated,training,0.0928637611052042,5,80,811,1,16,1.3173838543012892
S57,W012,related,training,-1.017174296547943,7,115,826,1,5,-2.3205799274512255
S57,W013,unrelated,training,-0.1757199187168372,5,30,866,1,13,0.3252119138233306
S57,W014,related,training,-0.4670875917863192,7,118,875,0,10,-0.666960026654628
S57,W015,unrelated,training,0.6376366034140181,4,106,1032,1,13,0.3252119138233306
S57,W016,related,training,0.4758777000006875,6,85,554,1,15,0.9866598741419697
S57,W017,unrelated,training,-1.1004086247447586,7,56,941,1,10,-0.666960026654628
S57,W018,related,training,-0.0732480440826994,5,104,674,1,11,-0.33623604649530847
S57,W019,unrelated,training,0.8377763169382735,5,6,957,1,17,1.6481078344606088
S57,W020,related,training,-0.10953246691453,6,2,553,1,13,0.3252119138233306
S57,W021,unrelated,training,0.1653741913649934,6,100,697,1,11,-0.33623604649530847
S57,W022,related,training,-1.5613246312784643,7,49,921,1,7,-1.6591319671325866
S57,W023,unrelated,training,1.5516882128257177,4,70,645,1,18,1.9788318146199282
S57,W024,related,training,0.6676736601563552,6,32,762,0,15,0.9866598741419697
S57,W025,unrelated,training,-1.1003524346233824,6,91,745,1,9,-0.9976840068139475
S57,W026,related,training,1.2547311434192785,5,57,955,1,15,0.9866598741419697
S57,W027,unrelated,training,0.2511535240099482,6,92,1445,1,11,-0.33623604649530847
S57,W028,related,training,-0.4744448584528069,6,40,833,1,10,-0.666960026654628
S57,W029,unrelated,training,-0.034955592045138,6,51,757,0,11,-0.33623604649530847
S57,W030,related,training,-1.2168271291729122,6,69,680,1,9,-0.9976840068139475
S57,W031,unrelated,training,0.714619446660419,5,82,1029,1,14,0.6559358939826502
S57,W032,related,training,-1.3165830605078477,6,111,860,1,10,-0.666960026654628
S57,W033,unrelated,training,-0.21523491523936,7,8,665,1,12,-0.005512066335988933
S57,W034,related,training,-0.8773992307693209,5,76,706,1,10,-0.666960026654628
S57,W035,unrelated,training,-0.5296422482991268,8,81,935,1,11,-0.33623604649530847
S57,W036,related,training,-0.1884520533183292,7,113,561,1,13,0.3252119138233306
S57,W037,unrelated,training,-1.1890454200315383,10,23,793,1,9,-0.9976840068139475
S57,W038,related,training,0.956289262928874,5,7,587,1,16,1.3173838543012892
S57,W039,unrelated,training,-1.409803501846958,9,94,671,1,9,-0.9976840068139475
S57,W040,related,training,0.0326171911239126,7,105,1079,1,14,0.6559358939826502
S57,W041,unrelated,training,2.768124509357714,4,38,434,1,19,2.3095557947792478
S57,W042,related,training,-2.051321246725728,8,14,897,1,7,-1.6591319671325866
S57,W043,unrelated,training,-0.4642735130186097,7,33,764,1,12,-0.005512066335988933
S57,W044,related,training,-0.074692481078299,5,73,753,1,11,-0.33623604649530847
S57,W045,unrelated,training,-2.8603180515178988,8,52,998,1,2,-3.312751867929184
S57,W046,related,training,0.2765126725847232,6,42,692,1,13,0.3252119138233306
S57,W047,unrelated,training,0.0194756794538221,6,75,995,1,11,-0.33623604649530847
S57,W048,related,training,0.9901168140194688,6,98,741,1,13,0.3252119138233306
S57,W049,unrelated,training,1.4263582067643383,5,90,684,1,18,1.9788318146199282
S57,W050,related,training,0.2830487228263371,5,65,564,1,16,1.3173838543012892
S57,W051,unrelated,training,0.2912642538060146,5,36,644,1,11,-0.33623604649530847
S57,W052,related,training,0.2221144455622858,6,114,657,1,14,0.6559358939826502
S57,W053,unrelated,training,1.5099166560295276,5,71,796,1,13,0.3252119138233306
S57,W054,related,training,-0.4557117009268119,7,15,800,1,10,-0.666960026654628
S57,W055,unrelated,training,-0.8565905568902926,6,102,1167,1,11,-0.33623604649530847
S57,W056,related,training,-1.5572563778362285,6,64,955,0,8,-1.328407986973267
S57,W057,unrelated,training,-0.9059093384605884,8,5,683,1,9,-0.9976840068139475
S57,W058,related,training,-1.6486942190789142,6,88,637,1,9,-0.9976840068139475
S57,W059,unrelated,training,-0.3001634484294758,6,84,698,1,12,-0.005512066335988933
S57,W060,related,training,-0.4724816193194414,5,67,592,1,12,-0.005512066335988933
S57,W061,unrelated,training,1.7395844656453046,5,9,723,1,19,2.3095557947792478
S57,W062,related,training,1.148113333746188,7,21,645,1,15,0.9866598741419697
S57,W063,unrelated,training,0.0350906934612753,6,48,659,1,15,0.9866598741419697
S57,W064,related,training,1.1068512013196057,4,60,776,1,14,0.6559358939826502
S57,W065,unrelated,training,-0.29377833954959,5,66,564,1,11,-0.33623604649530847
S57,W066,related,training,-0.8621267483079921,6,62,695,1,11,-0.33623604649530847
S57,W067,unrelated,training,-0.8004905870752745,5,34,871,1,9,-0.9976840068139475
S57,W068,related,training,-0.6822716459168946,6,99,672,1,11,-0.33623604649530847
S57,W069,unrelated,training,-2.306145484861042,8,120,1423,1,6,-1.9898559472919062
S57,W070,related,training,-0.4692453518743268,6,95,678,1,10,-0.666960026654628
S57,W071,unrelated,training,-0.7186668647491127,7,26,771,1,13,0.3252119138233306
S57,W072,related,training,-1.8666945779672184,6,53,1007,0,8,-1.328407986973267
S57,W073,unrelated,training,0.891632901440497,6,22,986,1,15,0.9866598741419697
S57,W074,related,training,0.0035851005184451,7,24,796,1,13,0.3252119138233306
S57,W075,unrelated,training,-0.8296935917886239,8,68,750,1,11,-0.33623604649530847
S57,W076,related,training,0.0063453267125901,6,4,773,1,11,-0.33623604649530847
S57,W077,unrelated,training,-1.3756874142011304,6,63,758,1,7,-1.6591319671325866
S57,W078,related,training,-1.493333612226836,10,59,842,1,8,-1.328407986973267
S57,W079,unrelated,training,0.1139469950564595,6,16,767,0,10,-0.666960026654628
S57,W080,related,training,0.4102184004835469,4,87,507,1,14,0.6559358939826502
S57,W081,unrelated,training,1.1191925348290213,6,112,573,1,17,1.6481078344606088
S57,W082,related,training,-0.0322703529262462,6,27,568,1,11,-0.33623604649530847
S57,W083,unrelated,training,0.1654914468887871,7,77,1449,1,14,0.6559358939826502
S57,W084,related,training,0.8719147743400757,7,119,682,1,12,-0.005512066335988933
S57,W085,unrelated,training,-0.8790583874314196,7,83,695,1,13,0.3252119138233306
S57,W086,related,training,-0.7905740078936522,7,37,830,1,8,-1.328407986973267
S57,W087,unrelated,training,0.5846936512450975,6,45,417,0,12,-0.005512066335988933
S57,W088,related,training,-0.8247875085796271,5,17,702,1,9,-0.9976840068139475
S57,W089,unrelated,training,-1.4798537261722209,8,19,947,1,10,-0.666960026654628
S57,W090,related,training,-0.5298687768050517,7,43,776,1,10,-0.666960026654628
S57,W091,unrelated,training,0.0199958773569514,6,18,619,1,13,0.3252119138233306
S57,W092,related,training,0.8827875457824161,5,44,780,1,16,1.3173838543012892
S57,W093,unrelated,training,-0.3951162220036792,6,12,737,1,11,-0.33623604649530847
S57,W094,related,training,-0.2729766410664055,6,25,700,1,14,0.6559358939826502
S57,W095,unrelated,training,-0.8951685051880719,8,72,1077,1,9,-0.9976840068139475
S57,W096,related,training,-0.4092407736087192,8,108,954,1,11,-0.33623604649530847
S57,W097,unrelated,training,-0.0617302306989816,5,110,1049,1,13,0.3252119138233306
S57,W098,related,training,-0.148276360874164,7,47,625,1,12,-0.005512066335988933
S57,W099,unrelated,training,-0.5593352549066585,6,10,685,1,11,-0.33623604649530847
S57,W100,related,training,0.942231995983134,6,28,736,1,14,0.6559358939826502
S57,W101,unrelated,training,-0.4764940879555429,6,93,934,0,11,-0.33623604649530847
S57,W102,related,training,0.2909020541309749,6,103,594,1,12,-0.005512066335988933
S57,W103,unrelated,training,-0.5886379098238127,8,89,939,1,9,-0.9976840068139475
S57,W104,related,training,-0.1214698405936154,5,55,576,1,11,-0.33623604649530847
S57,W105,unrelated,training,0.9039757269248688,7,79,534,1,16,1.3173838543012892
S57,W106,related,training,0.9500663306709668,5,54,814,0,14,0.6559358939826502
S57,W107,unrelated,training,-0.1048038833831658,7,86,701,1,14,0.6559358939826502
S57,W108,related,training,1.0859079831560388,6,50,460,1,17,1.6481078344606088
S57,W109,unrelated,training,1.4716210444039308,4,117,732,1,16,1.3173838543012892
S57,W110,related,training,-0.6985479929330615,5,96,1160,1,12,-0.005512066335988933
S57,W111,unrelated,training,0.0810520811925241,6,74,1121,1,12,-0.005512066335988933
S57,W112,related,training,-0.9707136954003068,6,58,905,1,12,-0.005512066335988933
S57,W113,unrelated,training,0.3016402314525866,7,41,598,1,12,-0.005512066335988933
S57,W114,related,training,0.2964810364202688,6,39,835,1,13,0.3252119138233306
S57,W115,unrelated,training,0.9454197977241208,5,107,686,1,14,0.6559358939826502
S57,W116,related,training,0.5722667365127202,5,29,697,1,13,0.3252119138233306
S57,W117,unrelated,training,-0.3562583501967622,6,101,1013,1,12,-0.005512066335988933
S57,W118,related,training,0.9249426975480984,4,1,541,1,14,0.6559358939826502
S57,W119,unrelated,training,-0.2589413440745218,7,35,941,1,12,-0.005512066335988933
S57,W120,related,training,-1.6613676983867645,7,20,627,1,7,-1.6591319671325866
S58,W001,related,training,-0.9139392237197596,6,12,526,1,8,-1.328407986973267
S58,W002,unrelated,training,0.1358238092024783,6,72,470,1,15,0.9866598741419697
S58,W003,related,training,0.0968317689390009,5,103,524,1,13,0.3252119138233306
S58,W004,unrelated,training,-1.3047661789528002,8,97,728,1,8,-1.328407986973267
S58,W005,related,training,0.4824205120703297,7,91,745,1,15,0.9866598741419697
S58,W006,unrelated,training,1.5453446713553585,5,74,709,1,18,1.9788318146199282
S58,W007,related,training,-0.6150774716989514,7,99,692,1,8,-1.328407986973267
S58,W008,unrelated,training,0.7371741115453434,5,14,791,0,14,0.6559358939826502
S58,W009,related,training,0.4367971257492582,5,43,470,1,16,1.3173838543012892
S58,W010,unrelated,training,0.5628372917200654,4,9,446,1,15,0.9866598741419697
S58,W011,related,training,0.0928637611052042,5,96,522,1,16,1.3173838543012892
S58,W012,unrelated,training,-1.017174296547943,7,108,822,1,5,-2.3205799274512255
S58,W013,related,training,-0.1757199187168372,5,117,577,1,13,0.3252119138233306
S58,W014,unrelated,training,-0.4670875917863192,7,102,785,0,10,-0.666960026654628
S58,W015,related,training,0.6376366034140181,4,115,712,1,13,0.3252119138233306
S58,W016,unrelated,training,0.4758777000006875,6,56,502,1,15,0.9866598741419697
S58,W017,related,training,-1.1004086247447586,7,57,679,1,10,-0.666960026654628
